id,num,NAME,lat,lng
"1734658","303141766",SPAGHETTI WAREHOUSE,39.960200,-83.011200
"1798699","310230446",TOMMY'S DINER,39.959400,-83.025000
"2688499","401487577",COLOMBINI'S SPORTS DINER,39.959500,-83.024600
"3024000","402939770",JASON'S DELI,39.974700,-83.026300
"3077937","403087389",HAMPTONS ON KING,39.986300,-83.017000
"3107923","403188942",BUCKEYE HALL OF FAME GRILL,39.974700,-83.026300
"5185214","421974720",OODLES NOODLES,39.976500,-83.012200
"5826311","426266538",FRUITION CAFE',39.974300,-83.026400
"6324812","433172075",BUCKEYE GRILL,39.974400,-83.027400
"6325682","433181163",EAT FRESH SANDWICHES LLC,39.984400,-83.032400
"6693378","434739401",POTBELLY SANDWICH SHOP,39.984700,-83.022700
"6949617","437106688",RED HOOK GRILL,39.974500,-83.036400
"6949618","437106691",SBARRO,39.957400,-83.021400
"7225529","441427598",BOAT HOUSE,39.966100,-83.015900
"7578658","476478599",MARSHALL'S RESTAURANT,39.979700,-83.034100
"7578661","476478870",SUBWAY,39.984400,-83.032400
"7578843","476496179",GRANDMA'S PIZZA & PASTA,39.958800,-83.027500
"8010651","518920681",OLD BAG OF NAILS,39.979700,-83.033900
"10353696","701229378",CUCINOVA,39.985000,-83.022800
"10498797","705433463",MILLER'S ALE HOUSE-COLUMBUS,39.984800,-83.023700
"10780807","706903258",HOFBRAUHAUS-COLUMBUS,39.974200,-83.025000
"10799583","706992083",PANERA BREAD,39.984500,-83.028900
"12499865","892141086",SUBWAY,39.983800,-83.014600
"12721026","938214103",CAP CITY FINE DINER & BAR,39.986400,-83.024900
"12968320","972506026",ZENO'S,39.983900,-83.015300
"13098177","986363604",COLUMBUS FISH MARKET,39.986200,-83.024100
"469850","137464988",PIZZA HUT,40.006900,-83.047700
"472178","137643045",TRATTORIA ROMA,39.987300,-83.044700
"472192","137644597",RED DOOR TAVERN,39.989300,-83.053000
"472201","137644894",ROTOLO'S PIZZA,39.989000,-83.053400
"473074","137750139",TOMMY'S PIZZA INC,40.007200,-83.046900
"912971","202767323",DONATOS PIZZA,40.018500,-83.057100
"1032833","212719454",PENN STATION EAST COAST SUBS,39.988400,-83.039900
"1245152","231177338",MAMA MIMI'S PIZZA,39.991500,-83.048600
"1303924","237123666",RUSTY BUCKET RESTAURANT & TVRN,40.006800,-83.054200
"1503083","253573703",GRAND DAY CAFE,39.988900,-83.040300
"1503085","253573737",TAI'S BISTRO,40.006900,-83.044600
"1836173","314031204",DONATOS PIZZA,39.991200,-83.040300
"1988209","365053891",JERSEY MIKE'S SUBS,40.006900,-83.044700
"2580414","400644638",LITTLE CAESARS PIZZA,39.988800,-83.039300
"2713782","401598499",KROGER DELI,39.992600,-83.043800
"2727739","401680102",CAMBRIDGE TEA HOUSE,39.989100,-83.057200
"2760051","401821763",AAB INDIA RESTAURANT,39.987900,-83.044400
"3077844","403087056",ROYAL GINGER ASIAN BISTRO,40.007100,-83.053800
"3458751","404495092",PIADA ITALIAN STREET FOOD,40.006500,-83.045400
"4303490","414395771",WING STREET,40.006900,-83.047700
"4311431","414428872",MEISTERS' PIZZA,39.993600,-83.039000
"4312947","414433835",PIAZZA PIZZA & STROMBOLI LLC,39.987400,-83.044600
"4392244","415051751",NONG'S HUNAN EXPRESS,39.991800,-83.040100
"4720925","416121137",BONO PIZZA,39.993300,-83.042200
"4883416","417754894",LOOPS GOOD FOOD,39.991600,-83.040800
"4885438","417771158",PARK CREEK KITCHEN,39.999600,-83.061900
"5744060","425892753",WINKING LIZARD,39.988900,-83.044100
"5760567","425941376",MOE'S SOUTHWEST GRILL,40.007000,-83.045000
"5911960","426729265",LA CHATELAINE,40.007300,-83.051700
"6162094","427792365",BIBIBOP ASIAN GRILL,39.988600,-83.040000
"6301577","432369394",HALWANI CUISINE LLC,39.987400,-83.044600
"6646496","434390480",PAUL'S 5TH AVENUE CATERING,39.988800,-83.048400
"6669589","434610317",TACO BELL,39.988800,-83.041600
"6730732","435039723",HUDSON 29,40.007600,-83.053300
"6922484","436828371",UPPER ARLINGTON DONATOS,40.018500,-83.057100
"7578642","476477849",MARK PI'S EXPRESS,39.988900,-83.040500
"7578659","476478755",MARINO'S SEAFOOD FISH & CHIP,39.988600,-83.038800
"7578660","476478797",HAPPY HOUSE,39.988400,-83.040100
"7578662","476478888",WENDY'S,39.989400,-83.052300
"7578837","476495783",SUBWAY,40.007200,-83.046500
"8058015","524245347",CHIPOTLE MEXICAN GRILL,39.988900,-83.041200
"8745655","596174367",RACK,39.988900,-83.049500
"9068777","624053344",JIMMY V'S GRILL & PUB,39.989300,-83.054400
"9267787","641117601",QDOBA MEXICAN GRILL,39.988900,-83.051800
"9344661","646930529",NOODLES & CO,39.988900,-83.043300
"9388266","649925765",CHOCOLATE CAFE,39.995800,-83.047400
"9407355","651397481",WINGS OVER COLUMBUS,40.006500,-83.045400
"9648412","667183636",HYDE PARK PRIME STEAKHOUSE,39.997000,-83.048900
"9720251","672231396",SUBWAY,39.989000,-83.048900
"9852345","681451514",DEWEY'S PIZZA,39.988600,-83.042000
"10012653","690597976",PHO ASIAN NOODLE HOUSE & GRILL,40.007000,-83.045200
"10239411","700123331",ARLINGTON GRILL,40.007600,-83.053300
"10777047","706876239",NORTHWEST CARRY OUT,39.988400,-83.040400
"11140466","710341472",PHY PHOM PHO,39.987100,-83.044700
"11507106","715041984",MAZAH MEDITERRANEAN EATERY,39.987400,-83.044600
"11625006","716700604",CARSONIE'S STROMBOLI & PIZZA,40.007100,-83.056300
"11791275","719799926",GRAFFITI BURGER,39.988800,-83.046600
"12171895","851320069",SUBWAY,39.988900,-83.040400
"12171950","851327965",CHINA DYNASTY,40.007200,-83.055200
"12723968","939022265",BLOCKS HOT BAGELS & CAFE,39.992600,-83.043800
"471451","137578837",TOMMY'S PIZZA INC,40.006400,-83.014000
"471458","137579272",VARSITY CLUB INC,40.006500,-83.017000
"471500","137582888",LEDO PIZZA,40.015500,-83.011300
"472042","137631123",ADRIATICO'S NY STYLE PIZZA,39.995400,-83.014400
"472230","137646592",WHITE CASTLE,39.987900,-83.030800
"897430","177836608",CAFE BELLA,40.015200,-83.011700
"918554","203227715",FIFTH AVENUE PUB,39.988100,-83.033600
"1175949","224524199",BISTRO 2110 AT THE BLACKWELL,40.004800,-83.016600
"1245332","231199720",JIMMY JOHN'S,39.987500,-83.028200
"1752834","305559932",LEDO'S LOUNGE,40.015500,-83.011500
"1836160","314030362",PATRICK J'S,40.017500,-83.012600
"2041848","369582168",KING AVENUE FIVE,39.991000,-83.031900
"2208026","386753057",BRAZENHEAD IRISH PUB,39.988100,-83.033600
"2604295","400730080",THOMAS 5 LTD,39.994100,-83.017800
"2625873","400815729",FIVE GUYS BURGERS & FRIES,39.988500,-83.033000
"2778579","401895989",MARK PI'S,39.994600,-83.010900
"2778583","401895999",MARK PI'S,39.994100,-83.018200
"3211568","403623782",GRAFFITI BURGER,40.017500,-83.011700
"3221299","403657127",BRAVO! CUCINA ITALIANA,39.996100,-83.025300
"3549295","404801457",ALOHA HAWAIIAN BBQ,39.988500,-83.032300
"3874935","408471877",CLUCK-A DOODLEDO,39.991900,-83.012500
"4162435","411835660",RAISING CANE'S,40.018500,-83.023900
"4276699","413873500",OXLEY'S BY THE NUMBERS,40.002700,-83.016600
"4422441","415140695",PANERA BREAD,40.006700,-83.017600
"4575773","415584667",FIREHOUSE SUBS,39.988000,-83.031500
"4807979","417158572",OXLEY'S RESTAURANT,40.010600,-83.021300
"4883906","417758608",MAMA MIA'S PIZZA,39.991900,-83.012500
"5063409","421159512",DI BELLA'S OLD FASHIONED SUBS,39.991600,-83.026300
"5175316","421912424",MARKETPLACE AT NEIL,39.993500,-83.014200
"5181000","421936331",TAQUERIA DAVANNE,39.987200,-83.011900
"5186032","421981733",SHRUNKEN HEAD,39.987400,-83.013200
"5238003","422222532",HANG OVER EASY,39.995100,-83.014200
"5566678","425165950",ROMEO'S PIZZA,39.988000,-83.031500
"5700384","425613279",TILL DYNAMIC FARE,39.990200,-83.013000
"5911085","426720934",TACO BELL,40.014300,-83.011600
"6229711","428036011",CAMPUS PIZZA,39.991900,-83.012500
"6235804","428054307",GREEK EXPRESS,39.988600,-83.035900
"6324246","433167454",SMOKIN JOE'S PIZZA & SUBS,40.016400,-83.012000
"6644405","434382024",ASHLEY'S RESTAURANT & LOUNGE,40.007000,-83.018400
"6868169","436243886",ANGRY BEAR KITCHEN,40.016300,-83.012000
"7128690","439294011",IZZY & MO'S,39.990200,-83.013000
"7578553","476468681",HOUNDDOG'S THREE DEGREE PIZZA,40.016400,-83.012000
"7578653","476478425",BURGER KING,39.987600,-83.027800
"7819471","498367929",PAPA JOHN'S PIZZA,39.988500,-83.032800
"7820025","498413616",APPLEBEE'S,40.017300,-83.024700
"8383579","559766829",MC DONALD'S,39.988200,-83.030500
"8928993","612054148",COCO'S GRILL,39.987500,-83.028300
"9681692","669512766",BUFFALO WILD WINGS GRILL & BAR,39.988500,-83.032200
"10217791","700075113",GRILL HOUSE DELI,40.015800,-83.011400
"10622998","706169779",SUBWAY,40.001500,-83.026500
"10774963","706866187",ACRE FARM TO TABLE TO GO,40.017500,-83.011700
"11315991","712019023",AU BON PAIN,39.994100,-83.019300
"12170136","851002758",RALLY'S HAMBURGERS,40.014300,-83.011100
"12170432","851069435",COACHES CLUB CAFE,40.010600,-83.021300
"12170473","851077883",SZECHUAN COTTAGE,40.015900,-83.011600
"12171173","851189035",BOB EVANS RESTAURANT,39.989700,-83.026300
"12171174","851189266",WENDY'S,39.990300,-83.026400
"12499418","892084393",BLUE DANUBE,40.012000,-83.010800
"12685162","929325579",VICTORIANS' MIDNIGHT CAFE,39.987400,-83.013200
"12721607","938280799",SUBWAY,40.006600,-83.014600
"12886607","963659511",THIRSTY SCHOLAR,40.006700,-83.014400
"12886617","963660592",JACK & BENNY'S,40.014500,-83.011500
"12886951","963696448",CHAMPPS AMERICANA,39.996900,-83.026400
"13098184","986364057",JOHNNY ROCKETS,39.996000,-83.026900
"894493","176165637",MC DONALD'S,40.029900,-83.091500
"898230","178083051",JOEY CHANG'S,40.031000,-83.113600
"918277","203206511",FIRST WATCH-MILL RUN,40.031900,-83.116000
"1245129","231174640",PANERA BREAD,40.028700,-83.117400
"1432216","248115123",SUBWAY,40.031300,-83.116700
"1516137","254608599",PANZER'S PIZZA OF UA,40.030900,-83.090600
"1619330","262185366",BIG FAT GREEK CUISINA,40.030200,-83.091000
"2207829","386736888",CAFE AMERICANA,40.030200,-83.091000
"3034878","402978292",GALLO'S KITCHEN & BAR,40.026000,-83.089900
"6949613","437106674",DARUMA JAPANESE STEAKHOUSE,40.031900,-83.114300
"7128114","439291456",THAI MANGO ASIAN BISTRO,40.047200,-83.069500
"7175108","439579476",SEAT & FETA,40.030400,-83.116300
"7395627","459100715",ASIAN EXPRESS,40.030800,-83.116100
"7578839","476495825",SUBWAY,40.026200,-83.090800
"7996729","517660569",STEAK 'N SHAKE,40.027100,-83.113100
"8258692","546389263",W G GRINDERS,40.030200,-83.091100
"8928699","612024570",DONATOS PIZZA,40.029900,-83.117100
"9407141","651380743",CHIPOTLE MEXICAN GRILL,40.028100,-83.116900
"12170423","851066621",ARBY'S,40.027900,-83.091000
"12501019","892233149",KIKYO RESTAURANT,40.029200,-83.091000
"12721604","938280625",SKYLINE CHILI,40.029100,-83.117500
"12721605","938280658",SPAGEDDIES ITALIAN KITCHEN,40.032200,-83.117600
"12886075","963611439",TAJ PALACE,40.031600,-83.116000
"12887430","963751391",GRINDERS,40.030200,-83.091100
"12887445","963752175",FIGLIO ARLINGTON,40.029100,-83.091200
"13096481","986205060",KFC,40.031000,-83.116500
"41180","005501408",WENDY'S,40.058200,-83.077800
"472939","137733333",DOMINO'S,40.056800,-83.074400
"472967","137736823",MC DONALD'S,40.054800,-83.070400
"473005","137741120",WINDWARD PASSAGE,40.053100,-83.067000
"898239","178083978",IMPERIAL GARDEN RESTAURANT,40.066000,-83.096900
"948760","205817489",HONG KONG BUFFET,40.054300,-83.067900
"1091475","217598754",CUCO'S MARKET & TAQUERIA,40.058200,-83.076100
"1245145","231175977",DE-ARINI'S VILLA,40.056600,-83.071000
"1553719","257242479",BAHN THAI,40.056200,-83.071000
"1826469","313125403",HUNAN LION GOURMET CHINESE,40.064500,-83.071200
"2604069","400729223",PWL INC,40.065300,-83.072800
"2713822","401598572",KROGER DELI,40.054700,-83.072700
"2714558","401618170",KROGER DELI,40.065400,-83.073500
"2794486","401976239",NEIGHBOR'S DELI,40.058100,-83.075800
"2950790","402597407",JET'S PIZZA,40.053000,-83.066400
"3354209","404158185",GREEK TO ME,40.052400,-83.067000
"4278363","413910855",CITY BARBEQUE,40.055900,-83.066500
"4392243","415051749",KAYA RESTAURANT,40.052600,-83.066500
"4845945","417510058",NICOLA RESTAURANT & BAR,40.053000,-83.066400
"5404707","423630366",JIMMY JOHN'S,40.053000,-83.066400
"5566720","425166115",PANINI OPA,40.065300,-83.093700
"5566723","425166128",THAI MANGO,40.064800,-83.087700
"5566764","425166275",MEAN JEAN'S,40.066100,-83.096900
"5907797","426691911",DONATOS PIZZA,40.065200,-83.087400
"5914143","426747374",BURGER KING,40.067100,-83.092600
"5914145","426747390",CHILE VERDE CAFE,40.067700,-83.093100
"6825606","435969927",SPUDS BAR & GRILLE & PATIO,40.056100,-83.067700
"6872829","436290677",MARCO'S PIZZA,40.052900,-83.067000
"7069721","439007073",BIBIBOP ASIAN GRILL,40.054900,-83.068300
"7395506","459089744",W G GRINDERS,40.066200,-83.093600
"7578812","476493408",AMAZING WOK,40.056100,-83.072500
"7578820","476493762",GYRO SHOPPE,40.056900,-83.074500
"7579005","476513692",BRAVO ITALIAN KITCHEN,40.066700,-83.097200
"7579010","476514328",TACO BELL,40.066300,-83.092700
"7965595","514466986",CITY BARBEQUE,40.056900,-83.076000
"8258700","546390311",MAMA MIMI'S TAKE N BAKE PIZZA,40.057400,-83.074400
"8258893","546410200",ROOSTERS,40.054600,-83.068000
"8259122","546443722",BARNSTORMER,40.074600,-83.072700
"9161543","630878460",PIZZA HUT,40.065300,-83.071900
"9301911","643508153",NOODLES & CO,40.053000,-83.066400
"9852837","681492989",WING STREET,40.065300,-83.071900
"10317530","700529547",HOT HEAD BURRITOS,40.056600,-83.074500
"10681111","706481990",GARAM MARSALA,40.066200,-83.093600
"10792455","706962782",STARS GRILL,40.064800,-83.088500
"10846827","707281565",DIAMOND ICE CREAM,40.078500,-83.092500
"10851204","707295884",SUNNY STREET CAFE,40.053100,-83.067000
"10920749","707725108",NATALIA TACO LOCO LLC,40.066200,-83.093600
"10927160","707741905",JIMMY JOHN'S,40.067900,-83.093100
"11317999","712033240",SKYLINE CHILI,40.065300,-83.072000
"11456710","714275149",MICHAELS & ASSOC INC,40.057800,-83.112200
"11597616","715925198",JO CHONG,40.052500,-83.066100
"11793467","719880304",LA MICHOACAN MEXICAN MARKET,40.066000,-83.093900
"12171351","851219014",MC DONALD'S,40.065300,-83.092100
"12171600","851272591",SUBWAY,40.057400,-83.074300
"12171623","851279430",SILLA RESTAURANT & KARAOKE,40.056400,-83.067700
"12905198","965834039",SUN TONG LUK ASIAN CUISINE,40.064700,-83.086600
"13048501","981456270",SPRING OF CHINA,40.052500,-83.066100
"13098954","986432094",OUTBACK STEAKHOUSE,40.065400,-83.090400
"472956","137735353",IACONO'S,40.049300,-83.049800
"473083","137750691",WENDY'S,40.019000,-83.057000
"3092299","403140531",LOUIE'S GRILL,40.019400,-83.057700
"3100064","403164177",BURGERS DOGS & FRIES,40.021900,-83.060300
"3146194","403366948",MCL RESTAURANT & BAKERY,40.021100,-83.060500
"4303495","414395788",VENGO 2000 INC,40.019300,-83.061700
"4882891","417750019",CHIPOTLE MEXICAN GRILL,40.020800,-83.061300
"5063613","421159940",JIMMY JOHN'S,40.023100,-83.059600
"5201046","422067100",YABO'S TACOS,40.019400,-83.057700
"5766581","425962060",HOULIHAN'S,40.020800,-83.061300
"5775057","425990260",RANCHO ALEGRE,40.021000,-83.060500
"8011235","518988787",PANERA BREAD,40.023900,-83.058500
"8333395","554311472",CHIPOTLE MEXICAN GRILL,40.021800,-83.060400
"8542760","576668123",PEKING HOUSE,40.021900,-83.060300
"8943704","613150648",CAFFE DAVINCI,40.019300,-83.062300
"10869868","707380698",BLUE TOP,40.049300,-83.049900
"13171180","995526001",FIRST WATCH-UPPER ARLINGTON,40.021000,-83.060500
"471473","137580916",BURGER KING,40.026000,-83.026000
"471490","137582219",GATTO'S PIZZA,40.021900,-83.013100
"471504","137583092",MC DONALD'S,40.019400,-83.024600
"471506","137583381",NANCY'S HOME COOKING,40.026100,-83.014600
"472524","137673810",WENDY'S,40.035500,-83.016600
"895640","177364718",EL VAQUERO MEXICAN RESTAURANT,40.026500,-83.026600
"948793","205820483",MAMA MIMI'S TAKE N BAKE PIZZA,40.021800,-83.013600
"1245309","231197005",CORNERSTONE DELI & CAFE,40.029400,-83.015000
"1516143","254608953",PIZZA HUT,40.034100,-83.016300
"1734656","303141717",SUBWAY,40.020300,-83.025000
"1734657","303141758",BOB EVANS RESTAURANT,40.025200,-83.025800
"1798687","310228473",SUBWAY,40.030000,-83.032700
"1836158","314030305",FORTUNE CHINESE RESTAURANT,40.019500,-83.024600
"1836162","314030396",SUBWAY,40.027300,-83.014400
"1994475","365435528",GEORGETTI'S PIZZA,40.020600,-83.025100
"2089758","374907616",JERSEY MIKE'S SUBS,40.048700,-83.020600
"2713751","401598442",KROGER DELI,40.019700,-83.024700
"2713811","401598555",KROGER DELI,40.032100,-83.017100
"3077836","403087028",LA PATRONA,40.022800,-83.014000
"3690777","406163812",SUSHI TING JAPANESE RESTAURANT,40.019500,-83.024600
"3874346","408466011",CAFE KABUL,40.019200,-83.024500
"4705228","416068652",EL JALAPENO MEXICAN GRILL,40.019200,-83.024500
"4983420","420299244",WHOLE WORLD PIZZA,40.028900,-83.015300
"5458769","424073287",QUIZNOS,40.036600,-83.017400
"5911147","426721361",SMITH'S DELI & RESTAURANT,40.038300,-83.018000
"6807692","435864480",LUCKY DRAGON CHINESE RSTRNT,40.019100,-83.012000
"7024116","438336007",HARVEST PIZZERIA,40.021000,-83.013300
"7819319","498342187",WOODY'S SPORTS CLUB,40.020000,-83.024800
"8010169","518875638",O'REILLY'S PUB,40.019900,-83.012400
"8258895","546410242",ROOSTERS,40.028000,-83.027800
"9407205","651386161",NORTHSTAR CAFE,40.048400,-83.020500
"9751821","674441290",LAVASH CAFE,40.023100,-83.014000
"9852278","681447298",MC DONALD'S,40.025000,-83.014200
"9852840","681493011",WING STREET,40.034100,-83.016300
"9912986","685173775",SONIC DRIVE-IN,40.027100,-83.027100
"10777046","706876238",LOCAL CANTINA,40.026000,-83.014400
"11611183","716549912",SBARRO,40.036500,-83.017400
"12721016","938213162",DONATOS PIZZA,40.033300,-83.016700
"13048495","981455850",ALADDIN'S EATERY,40.022100,-83.013700
"472525","137673828",WENDY'S,40.062700,-83.039700
"472940","137733341",DONATOS PIZZA,40.051300,-83.050100
"472971","137737193",MORONE'S,40.063800,-83.059600
"472979","137738597",REFECTORY RESTAURANT & BISTRO,40.063600,-83.048400
"473004","137740981",WHITE CASTLE,40.052800,-83.050500
"898238","178083952",GENERAL TSO'S RESTAURANT,40.064800,-83.057300
"899010","178285342",PACIFIC EATERY & CATERING,40.051300,-83.049400
"904880","181037300",BUFFALO WILD WINGS GRILL & BAR,40.064700,-83.057000
"918547","203227525",FANTASIA TEA CAFE,40.063200,-83.040300
"948695","205810914",BOB EVANS RESTAURANT,40.063700,-83.043200
"948774","205818149",LA CASITA,40.063300,-83.055400
"962591","206891871",NEW INDIA RESTAURANT,40.064700,-83.057000
"1017188","211400643",TEXAS ROADHOUSE,40.064100,-83.060100
"1089466","217456375",PENN STATION EAST COAST SUBS,40.063200,-83.041300
"1426691","247754757",CAFE SHISHKEBAB,40.064300,-83.058100
"1695697","269273108",WINKING LIZARD TAVERN,40.064000,-83.055900
"1829760","313437444",MC DONALD'S,40.063500,-83.039500
"2207828","386736870",DOSA CORNER,40.051500,-83.049100
"2707538","401558752",PACIFIC FOOD INC,40.050900,-83.051500
"2727755","401680175",CHIPOTLE MEXICAN GRILL,40.062700,-83.041200
"3684802","406146198",BUCKEYE PHO,40.063100,-83.040300
"3686958","406152738",FIVE GUYS BURGERS & FRIES,40.063100,-83.040400
"3689219","406159245",MATCHA FROZEN YOGURT,40.064700,-83.058200
"4277901","413900079",SAN-SU KOREAN BARBEQUE,40.063800,-83.049200
"4988372","420357950",PHILLY STEAK & GRILL,40.064700,-83.057000
"5134081","421704012",TANDOORI GRILL,40.063200,-83.040300
"5525384","424807771",RESTAURANT JAPAN,40.050800,-83.051800
"5560569","425143968",JIU THAI ASIAN CAFE,40.062200,-83.041300
"5700498","425615653",LOS GUACHOS TAQUERIA,40.064600,-83.057300
"5705954","425690603",MINUTE MAN PIZZA,40.063200,-83.040300
"5775060","425990263",AVERAGE JOE'S PUB & GRILL,40.053600,-83.050300
"5794292","426067643",MONTONIS PIZZA,40.065200,-83.053300
"5794410","426068092",MINUTE MAN PIZZA,40.063700,-83.056100
"5794412","426068099",A SLICE OF NEW YORK,40.064700,-83.057000
"5907770","426691614",KFC,40.062700,-83.037900
"6215176","427980812",FIREHOUSE SUBS,40.051600,-83.050400
"6867721","436242316",HARRISON'S ON KENNY,40.050900,-83.049300
"6932816","436913921",JOHNNY BUCCELLI'S,40.063500,-83.041000
"6949619","437106694",SUBWAY,40.051100,-83.050100
"7395508","459089835",PAPA JOHN'S PIZZA,40.064000,-83.053900
"8450728","566477402",FLYING PIZZA,40.064700,-83.057000
"8928989","612053942",TENKAI,40.050900,-83.051300
"9407127","651378960",BANANA LEAF RESTAURANT,40.063200,-83.040300
"9422084","652299173",O C COFFEE HOUSE,40.056900,-83.041100
"9921559","685513244",BAMBOO CAFE,40.063200,-83.040300
"10248983","700166160",MOE'S SOUTHWEST GRILL,40.064200,-83.058900
"10413354","704931353",TACO BELL,40.051800,-83.050200
"10688438","706529342",H C WAY,40.063200,-83.041200
"11213013","711003350",HYDE PARK PRIME STEAKHOUSE,40.052000,-83.062900
"11213041","711003616",AKAI HANA,40.050800,-83.051800
"11597632","715925231",TAT MAX,40.063100,-83.040300
"11747449","718562839",PEKING HOT POT,40.063100,-83.039800
"12171613","851277509",PANDA INN,40.064200,-83.058100
"12721596","938279668",MIN-GA KOREAN RESTAURANT,40.063200,-83.040300
"12851668","959898396",BOSTON MARKET,40.063800,-83.042300
"12887049","963715156",PANERA BREAD,40.062000,-83.042800
"13171174","995525805",KAHOOTS,40.052500,-83.048200
"472436","137666004",DONATOS PIZZA,40.072800,-83.018600
"472523","137673679",VILLA NOVA RISTORANTE,40.075800,-83.019100
"1574914","258919380",CHIPOTLE MEXICAN GRILL,40.054000,-83.020200
"1734660","303141808",SUBWAY,40.064900,-83.020200
"1734661","303141824",WENDY'S,40.064900,-83.018900
"1734662","303141840",PIZZA HUT,40.067700,-83.019000
"1924663","356617886",PANERA BREAD,40.054200,-83.020200
"2331707","396784167",APPLEBEE'S,40.066400,-83.024600
"2713802","401598541",KROGER DELI,40.065300,-83.024800
"2769320","401855541",NORTH HIGH CARRY OUT,40.068400,-83.019600
"2941296","402565825",FIRE FLY PLAY CAFE,40.060900,-83.019400
"2947646","402586847",LITTLE CAESARS PIZZA,40.075900,-83.018800
"3077856","403087098",YING'S TEAHOUSE & RESTAURANT,40.050000,-83.019900
"4859420","417542005",NATALIE'S COAL FIRED PIZZA,40.076800,-83.019200
"4884604","417764424",ZPIZZA,40.065700,-83.018000
"5188631","422004794",EVENING STAR CAFE,40.065700,-83.018000
"5794415","426068113",S YT INC,40.050000,-83.019900
"5826315","426266543",FRUITION CAFE',40.066200,-83.026800
"6063337","427371563",MOZART'S BAKERY & PIANO CAFE,40.060100,-83.019400
"7011978","438230177",6-1-PHO,40.051800,-83.019700
"7395731","459107140",PAPA JOHN'S PIZZA,40.068300,-83.019600
"7578708","476483227",TEE JAYE'S COUNTRY PLACE,40.062700,-83.019100
"7820010","498411685",ACROPOLIS GYRO PALACE,40.071400,-83.018700
"8258773","546398884",BOB EVANS RESTAURANT,40.066600,-83.019700
"8542750","576667521",IRON GRILL BBQ,40.070400,-83.019500
"8897786","609388475",BUFFALO WILD WINGS GRILL & BAR,40.066000,-83.023400
"8929000","612054585",QUARTER NOTE LTD,40.064900,-83.020200
"9148857","629825803",PITA GRILL,40.063700,-83.019900
"9379879","649537719",ICHIBAN JAPANESE STEAK HOUSE,40.066300,-83.023100
"9636975","666615877",NOODLES & CO,40.065500,-83.018800
"9638305","666675491",CANTON CITY CHINESE RESTAURANT,40.050300,-83.019900
"10592327","706020927",LIEU'S ASIAN BISTRO,40.070900,-83.018700
"10681112","706481992",ANGE'S PIZZA,40.054200,-83.020400
"10730266","706631046",APPLEBEE'S,40.064600,-83.020200
"11214304","711013474",ARBY'S,40.067400,-83.019200
"11414262","713479982",SAKURA BUFFET,40.065200,-83.023100
"11778588","719156234",TACO BELL,40.067700,-83.019000
"1059421","214958647",FIRESIDE CRAFTED FOOD & SPIRIT,40.085800,-83.173300
"948628","205804362",PANERA BREAD,40.102100,-83.157800
"1122106","220064844",SUBWAY,40.104600,-83.162100
"1325059","238827653",ALADDIN'S EATERY,40.103100,-83.158300
"1401135","245824669",ROTOLO'S ITALIAN PIZZERIA,40.104600,-83.162800
"1686621","268725892",LA ROSA'S PIZZERIA,40.103000,-83.161500
"1957350","359120854",POTBELLY SANDWICH SHOP,40.096500,-83.145200
"2039840","369466123",BENNY'S CHEESESTEAK,40.104600,-83.162800
"2712539","401578613",KROGER DELI,40.102900,-83.163400
"2733379","401699811",FIVE GUYS BURGERS & FRIES,40.103000,-83.161400
"2764196","401837630",SUNNY STREET CAFE,40.103000,-83.161500
"3271192","403853044",SANDELLA'S FLATBREAD CAFE,40.103000,-83.161400
"4303404","414395003",SESAME SEA ASIAN BISTRO,40.112600,-83.153100
"4303488","414395767",WING STREET,40.102300,-83.157800
"4523933","415439252",PIADA ITALIAN STREET FOOD,40.104500,-83.161500
"5658133","425458604",ALEGRIS SEAFOOD,40.104600,-83.163200
"6609561","434052951",MOE'S SOUTHWEST GRILL,40.104300,-83.163200
"7964347","514351725",CHIPOTLE MEXICAN GRILL,40.102900,-83.158000
"7996725","517660387",DONATOS PIZZA,40.103200,-83.158300
"8009332","518805767",PIZZA HUT,40.102300,-83.157800
"8009335","518806047",BUFFALO WILD WINGS GRILL & BAR,40.104600,-83.163500
"8009361","518810171",WENDY'S,40.103600,-83.160700
"8297503","550526057",BURGER KING,40.104500,-83.160500
"8745662","596174599",RUSTY BUCKET RESTAURANT & TVRN,40.102400,-83.157900
"9010635","618723985",ULREY FOODS INC,40.090800,-83.158800
"9010636","618723993",FLYERS PIZZA & SUBS,40.090800,-83.158800
"9108623","626977193",PAPA MURPHY'S TAKE 'N' BAKE,40.102200,-83.157800
"9148200","629794447",KABUKI KOREAN RSTRNT & SUSHI,40.104600,-83.162200
"9390669","650041213",CHARLEY'S GRILLED SUBS,40.103000,-83.158100
"9802992","677467714",MATT THE MILLERS TAVERN,40.096500,-83.145200
"9944387","686806068",CAFE EPHESUS,40.102400,-83.157800
"10015633","690708755",JIMMY JOHN'S,40.104600,-83.163200
"10497479","705423496",DEWEY'S PIZZA,40.105800,-83.163300
"10771992","706854120",SLICE OF DUBLIN,40.103000,-83.161500
"12721595","938279585",MC DONALD'S,40.103300,-83.158600
"12810215","950311449",FIRST WATCH-DUBLIN,40.102800,-83.158000
"12886039","963608716",JERSEY MIKE'S SUBS,40.102200,-83.157800
"12886051","963610084",CAFE CHINA,40.103100,-83.158200
"468765","137398723",MC DONALD'S,40.098700,-83.123500
